Order #,Purchase Date,Day,Order Status,Marketplace Seller,Seller_Raw,Attribute Set,Name,SKU,Qty Ordered,Item Price,Row Total,Discount Amount,Value After Discounts,Coupon Code,Customer Region,Payment Method,Purchase Point
2005953535,2026-07-01 23:51:02,Jul 01,Processing,raneen,raneen,Air Coolers,مبرد هواء فريش ، 80 لتر ، FA - M80 - ابيض,EL1116287WIT,1.0,5630.0,5630.0,281.5,5348.5,gwaz400,الفيوم,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953538,2026-07-01 23:51:01,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953532,2026-07-01 23:50:55,Jul 01,Pending,MP,vooc,Mobile Phones,موبايل سمارت سامسونج جلاكسي، A07، شريحتين اتصال، 4 جيجابايت رام، 128 جيجابايت، شبكة الجيل الرابع - اسود,samsung-a07-128gb-4gb-4g-black,1.0,7550.0,7550.0,377.5,7172.5,GWAZ400,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953520,2026-07-01 23:50:08,Jul 01,Pending,MP,elandalos,Air Conditioner,تكييف سبلت هاير، سمارت ايكو انفرتر، 1.5 حصان، بارد فقط، HSU-12KCRIC - ابيض,HSU-12KCSID-magicair-elandalos,1.0,20749.0,20749.0,400.0,20349.0,GWAZ400,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953517,2026-07-01 23:49:35,Jul 01,Pending,raneen,raneen,Cookware,طاجن الومنيوم مستطيل ماجيك، 25 سم - فضي,HO1109906SLV,1.0,115.0,115.0,0.0,115.0,,البحيرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953514,2026-07-01 23:49:23,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953511,2026-07-01 23:49:03,Jul 01,Pending,MP,vooc,Mobile Phones,موبايل سمارت سامسونج جلاكسى A07، ١٢٨ جيجابايت، ٦ جيجابايت رام، شبكة الجيل الرابع - اسود,samsung-a07-128gb-6gb-4g-black,1.0,8400.0,8400.0,400.0,8000.0,GWAZ400,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953508,2026-07-01 23:49:00,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953505,2026-07-01 23:48:52,Jul 01,Pending,MP,dubaiphone,Mobile Phones,موبايل سمارت هونر X6c، رام 6 جيجا، 256 جيجا، شبكة الجيل الرابع - اسود,DP28a,1.0,8800.0,8800.0,400.0,8400.0,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953502,2026-07-01 23:48:51,Jul 01,Processing,raneen,raneen,Mixers &amp; Blenders,خلاط تورنيدو، 1.5 لتر 600 وات، TB-600/2 - ابيض اسود,EL1097748BLK,1.0,1469.0,1469.0,73.45,1395.55,GWAZ400,كفر الشيخ,Bank Misr Installments,"Raneen
   Raneen Store
      العربية
"
2005953502,2026-07-01 23:48:51,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,كفر الشيخ,Bank Misr Installments,"Raneen
   Raneen Store
      العربية
"
2005953499,2026-07-01 23:48:41,Jul 01,Pending,raneen,raneen,Watches &amp; Alarms,ساعة حائط بلاستيك، 40 سم - ذهبي,HO1072670GLD,1.0,200.0,200.0,0.0,200.0,,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953499,2026-07-01 23:48:41,Jul 01,Pending,raneen,raneen,Watches &amp; Alarms,ساعة حائط بلاستيك جولدن تايم، 20×60 سم,HO1071516COP,1.0,170.0,170.0,0.0,170.0,,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953496,2026-07-01 23:48:36,Jul 01,Pending,MP,vooc,Mobile Phones,موبايل سمارت سامسونج جلاكسى A07، ٦٤ جيجابايت، ٤ جيجابايت رام، شبكة الجيل الرابع - اخضر داكن,samsung-a07-64gb-4gb-4g-green,1.0,6599.0,6599.0,329.95,6269.05,GWAZ400,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953493,2026-07-01 23:48:22,Jul 01,Pending,MP,magicair,Air Conditioner,تكييف سبليت سمارت انفرتر فريش، 1.5 حصان، بارد فقط، SIFW13C/IP-AG - ابيض,B0CC6N12B9WHT-conf-magicair,1.0,22942.0,22942.0,400.0,22542.0,GWAZ400,الغربية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953490,2026-07-01 23:48:13,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953487,2026-07-01 23:48:05,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953478,2026-07-01 23:47:39,Jul 01,Pending,MP,lightcart,Kitchenware,ملقط مطبخ سيليكون - رمادي,EIB-56842-LIGHT-CARD-6865,1.0,137.0,137.0,0.0,137.0,,الدقهلية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
4000152201,2026-07-01 23:47:22,Jul 01,Pending,raneen,raneen,Fans,"Touch 40150 Air Pro Multi-Use Stand Fan, 16 Inch, 5 Blades, 3 Speeds, 3×1, Remote Control - Black",EL1145414BLK,1.0,1350.0,1350.0,0.0,1350.0,,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      English
"
2005953472,2026-07-01 23:46:38,Jul 01,Pending,MP,ammerkatosh,Refrigerators &amp; Freezers,ديب فريزر أفقى فريش ، ديفروست ، 403 لتر ، FDF - 480 - ابيض,FDF - 480-ammerkatosh,1.0,17498.0,17498.0,0.0,17498.0,,بني سويف,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953469,2026-07-01 23:46:11,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953466,2026-07-01 23:46:04,Jul 01,Processing,raneen,raneen,Mixers &amp; Blenders,خلاط تورنيدو، 1.5 لتر 600 وات، TB-600/2 - ابيض اسود,EL1097748BLK,1.0,1469.0,1469.0,73.45,1395.55,GWAZ400,كفر الشيخ,Bank Misr Installments,"Raneen
   Raneen Store
      العربية
"
2005953466,2026-07-01 23:46:04,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,كفر الشيخ,Bank Misr Installments,"Raneen
   Raneen Store
      العربية
"
2005953463,2026-07-01 23:45:25,Jul 01,Pending,raneen,raneen,Water Heaters,سخان كهرباء اوليمبيك، 1500 وات، 50 لتر، OYE05061WN - ابيض,EL1094896WIT,1.0,3789.0,3789.0,0.0,3789.0,,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953457,2026-07-01 23:45:10,Jul 01,Pending,raneen,raneen,Suction Fan,شفاط حمام تورنيدو ، 30 سم ، شبكة للحماية والخصوصية ، TVS-30CM - اوف وايت,EL1131366KRM,5.0,1290.0,6450.0,322.5,6127.5,GWAZ400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953451,2026-07-01 23:43:54,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953442,2026-07-01 23:42:38,Jul 01,Pending,raneen,raneen,Bed Sheets,طقم ملاية سرير المروة، 4 قطع، 215×235 سم، 750 جرام - متعدد الالوان,TX1142743MO2,2.0,199.0,398.0,0.0,398.0,,الغربية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953439,2026-07-01 23:42:14,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400 ,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953433,2026-07-01 23:41:08,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953430,2026-07-01 23:40:47,Jul 01,Pending,raneen,raneen,Suction Fan,شفاط حمام تورنيدو ، 30 سم ، شبكة للحماية والخصوصية ، TVS-30CM - اوف وايت,EL1131366KRM,6.0,1290.0,7740.0,387.0,7353.0,GWAZ400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953427,2026-07-01 23:40:47,Jul 01,Pending,MP,herman,Bean Bags,بين باج مودرن ، خامه سابيا ، 60×70×90 سم - ابيض,16534103569,1.0,1995.0,1995.0,208.07,1786.93,OFF500,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953427,2026-07-01 23:40:47,Jul 01,Pending,MP,woodrate,Shoe Rack,جزامة خشبية ام دي اف، 90x120x35 سم - بني ابيض,MP1011,1.0,2799.0,2799.0,291.93,2507.07,OFF500,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953424,2026-07-01 23:40:46,Jul 01,Pending,MP,dubaiphone,Mobile Phones,موبايل سمارت هونر X6c، رام 6 جيجا، 256 جيجا، شبكة الجيل الرابع - اسود,DP28a,1.0,8800.0,8800.0,400.0,8400.0,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953415,2026-07-01 23:39:56,Jul 01,Pending,raneen,raneen,Hair Care,مجفف شعر راش براش، 2300 وات، 3مستوي حراري، 2 مستوي لتدفق الهواء، RB-D3PRO - اسود,EL1095125BLK,1.0,2670.0,2670.0,133.5,2536.5,GWAZ400,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953412,2026-07-01 23:39:43,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,كفر الشيخ,Bank Misr Installments,"Raneen
   Raneen Store
      العربية
"
2005953409,2026-07-01 23:39:26,Jul 01,Pending,MP,goldena,Microwaves &amp; Ovens,ميكروويف ايه تى ايه، ديجيتال، 20 لتر، 1200 وات، MW20LG001 - فضي اسود,119150002,1.0,4135.0,4135.0,206.75,3928.25,GWAZ400,القليوبية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953403,2026-07-01 23:39:19,Jul 01,Complete,MP,talhastore,Luggage,شنطة دافل رياضية مقاومة للماء هوبيفا - أحمر,B0C68T4V4D,1.0,420.0,420.0,21.0,399.0,GWAZ400,القليوبية,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953400,2026-07-01 23:39:14,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953397,2026-07-01 23:38:52,Jul 01,Pending,MP,dubaiphone,Mobile Phones,موبايل سمارت هونر X6c، رام 6 جيجا، 256 جيجا، شبكة الجيل الرابع - اسود,DP28a,1.0,8800.0,8800.0,400.0,8400.0,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953391,2026-07-01 23:38:27,Jul 01,Pending,MP,iqstore,Mobile Phones,موبايل سمارت هونر X7D، ٢٥٦ جيجابايت، ٨ جيجابايت رام، شبكة الجيل الرابع - اسود,106061,1.0,12199.0,12199.0,400.0,11799.0,gwaz400,قنا,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953364,2026-07-01 23:36:58,Jul 01,Processing,raneen,raneen,Televisions,تلفزيون سمارت سامسونج، 32 بوصة، ال اي دي، FHD، ريسيفر داخلي، ريموت كنترول، UA32H5000FUXEG - أسود,EL1137979BLK,1.0,8399.0,8399.0,400.0,7999.0,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953355,2026-07-01 23:35:58,Jul 01,Pending,MP,dukanalaa,Heaters,دفاية كهربائية هاي واي، 1800 وات، 3 شمعات، kh-2820 - اسود,DOKkh-2820,1.0,395.0,395.0,19.75,375.25,GWAZ400,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953355,2026-07-01 23:35:58,Jul 01,Pending,raneen,raneen,Fryers,قلاية بدون زيت فريش، 1800 وات، 7 لتر، FAF-M1800B - اسود ذهبي,EL1120386SL1,1.0,3900.0,3900.0,195.0,3705.0,GWAZ400,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953355,2026-07-01 23:35:58,Jul 01,Pending,raneen,raneen,Sandwich Waffle Makers,ساندوتش ميكر فريش ، 3 فى1 ، 750 وات ، ستانليس ستيل ، Sandwich Maker 750W- فضى اسود,EL1139018SNB,1.0,1650.0,1650.0,82.5,1567.5,GWAZ400,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953346,2026-07-01 23:35:32,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند ميدياتك، 18 بوصة، 6 ريشة، 3 سرعات، MT-SF40S - اسود,EL1129406BLK,1.0,1379.0,1379.0,68.95,1310.05,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953337,2026-07-01 23:34:44,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,كفر الشيخ,Bank Misr Installments,"Raneen
   Raneen Store
      العربية
"
2005953331,2026-07-01 23:33:51,Jul 01,Pending,raneen,raneen,Mobile Phones,موبايل سمارت انفنكس Smart 10، شريحتين، شبكة الجيل الرابع، 64 جيجا بايت، 3+3 جيجا رام - أسود أنيق,EL1136465BLK,1.0,5649.0,5649.0,282.45,5366.55,gwaz400,سوهاج,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953313,2026-07-01 23:33:23,Jul 01,Pending,raneen,raneen,Refrigerators &amp; Freezers,ديب فريزر افقي فريش، 165 لتر، اكسترا ديفروست، FDF220 - فضي,EL1116303SLV,1.0,9999.0,9999.0,400.0,9599.0,gwaz400,كفر الشيخ,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953307,2026-07-01 23:33:05,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953304,2026-07-01 23:32:46,Jul 01,Pending,raneen,raneen,Air Conditioner,تكييف سبليت ارتيفاي يونيون إير ، 2 حصان، بارد فقط، إنفرتر، بلازما، فريون R32، INV-ARTI015CY - ابيض,ELKIT1902WIT,1.0,24399.0,24399.0,400.0,23999.0,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953301,2026-07-01 23:32:04,Jul 01,Pending,MP,swillamstore,Home Decor,زرع صناعي مع بوت خشب - 70 سم - للديكور المنزلي والمكتبي,RAN-5KAQ4N6,1.0,550.0,550.0,27.5,522.5,GWAZ400,القاهرة,Free,"Raneen
   Raneen Store
      العربية
"
2005953298,2026-07-01 23:31:43,Jul 01,Pending,MP,mtbestbuy,Car Care,طقم فرش سيارة لتنظيف الفتحات الداخلية وفتحات الاطارات، 5 قطع - اسود,B08567WR12mtbestbuy,1.0,98.0,98.0,4.9,93.1,GWAZ400,القليوبية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953295,2026-07-01 23:31:41,Jul 01,Pending,raneen,raneen,Shoe Rack,جزامة خشب شيب بورد، 2 دلفة، 3 رف، 60×89×32 سم - بيج ابيض,HO1117857BG3,1.0,1099.0,1099.0,54.95,1044.05,GWAZ400,الفيوم,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953292,2026-07-01 23:31:35,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953289,2026-07-01 23:30:52,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953277,2026-07-01 23:29:29,Jul 01,Pending,MP,hadymix,Shoe Rack,جزامة خشب شيب بورد، 2 درفة، 30x60x90 سم - بني,Hadymix-11011,1.0,999.0,999.0,111.05,887.95,OFF500,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953277,2026-07-01 23:29:29,Jul 01,Pending,MP,craftfurniture,Wardrobe,دولاب خشب شيب بورد، 176×80×40 سم - ابيض,22022-1-craftfurniture,1.0,3499.0,3499.0,388.95,3110.05,OFF500,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953274,2026-07-01 23:29:18,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953265,2026-07-01 23:28:18,Jul 01,Processing,raneen,raneen,Drinkware,مج بورسلين، 350 مل - موف فاتح,HO1146404LMV,1.0,69.0,69.0,3.45,65.55,GWAZ400,الجيزة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953265,2026-07-01 23:28:18,Jul 01,Processing,raneen,raneen,Drinkware,طقم اكوب زجاج باشابتشي، 3 قطع، 500 مل - شفاف,HO1115810CLR,2.0,100.0,200.0,10.0,190.0,GWAZ400,الجيزة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953262,2026-07-01 23:28:04,Jul 01,Pending,raneen,raneen,Fans,مروحة ستاند ايه تى ايه، 18 بوصة، 5 ريشة، 9 سرعات، مزودة بريموت كنترول، A-C34RP5 - ابيض,EL1116074WNP,1.0,1099.0,1099.0,54.95,1044.05,GWAZ400,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953262,2026-07-01 23:28:04,Jul 01,Pending,raneen,raneen,Cookware,طقم حلل تيفلون تروفال، 16 قطعة,HO1106795RED,1.0,2399.0,2399.0,119.95,2279.05,GWAZ400,الأسكندرية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953253,2026-07-01 23:27:32,Jul 01,Pending,MP,dubaiphone,Mobile Phones,موبايل سمارت هونر X6c، رام 6 جيجا، 256 جيجا، شبكة الجيل الرابع - اسود,DP28a,1.0,8800.0,8800.0,400.0,8400.0,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953250,2026-07-01 23:27:10,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,Gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
4000152198,2026-07-01 23:27:08,Jul 01,Pending,raneen,raneen,Fans,"Tornado TCF56WW Ceiling Fan, 56 Inch, 5 Speeds - White",EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      English
"
2005953247,2026-07-01 23:27:02,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953244,2026-07-01 23:26:55,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,GWAZ400,أسيوط,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953241,2026-07-01 23:26:54,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,GWAZ400,أسيوط,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953235,2026-07-01 23:26:31,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,GWAZ400 ,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
4000152195,2026-07-01 23:26:29,Jul 01,Pending,raneen,raneen,Fans,"Tornado TCF56WW Ceiling Fan, 56 Inch, 5 Speeds - White",EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      English
"
2005953229,2026-07-01 23:26:24,Jul 01,Pending,MP,dubaiphone,Mobile Phones,موبايل سمارت هونر X6c، رام 6 جيجا، 256 جيجا، شبكة الجيل الرابع - اسود,DP28a,1.0,8800.0,8800.0,400.0,8400.0,gwaz400,الشرقية,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953226,2026-07-01 23:26:21,Jul 01,Pending,raneen,raneen,Water Heaters,سخان كهرباء اوليمبيك، 1500 وات، 50 لتر، OYE05061WN - ابيض,EL1094896WIT,1.0,3789.0,3789.0,185.1,3603.9,GWAZ400,أسوان,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953226,2026-07-01 23:26:21,Jul 01,Pending,raneen,raneen,Televisions,تليفزيون سكاي لاين، 32 بوصة، LED، اتش دي، 32-22A- اسود,EL1149138BLK,1.0,4399.0,4399.0,214.9,4184.1,GWAZ400,أسوان,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953220,2026-07-01 23:26:01,Jul 01,Processing,raneen,raneen,Fans,مروحة ستاند تورنيدو، 18 بوصة، 4 ريشة، 3 سرعات، TSF-18XW - أسود,EL1071300BLK,1.0,2404.0,2404.0,120.2,2283.8,GWAZ400,البحيرة,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953223,2026-07-01 23:25:59,Jul 01,Processing,raneen,raneen,Cookers,بوتاجاز غاز كريازى، 60×60، 4 شعلة، اشعال ذاتى، 6400 - فضى,EL1046183SLV,1.0,11199.0,11199.0,0.0,11199.0,,الشرقية,Aman,"Raneen
   Raneen Store
      العربية
"
2005953217,2026-07-01 23:25:33,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,GWAZ400 ,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953214,2026-07-01 23:25:28,Jul 01,Pending,raneen,raneen,Water Heaters,سخان كهرباء اوليمبيك، 1500 وات، 50 لتر، OYE05061WN - ابيض,EL1094896WIT,1.0,3789.0,3789.0,189.45,3599.55,gwaz400,كفر الشيخ,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953211,2026-07-01 23:25:23,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,GWAZ400,أسيوط,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953208,2026-07-01 23:25:19,Jul 01,Pending,raneen,raneen,Luggage,شنطة سفر ترولي سيليكون، 20 بوصة، 5 سوستة، قفل رقمى - احمر داكن,HO1149641DRD,1.0,599.0,599.0,29.95,569.05,FLY200,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953208,2026-07-01 23:25:19,Jul 01,Pending,raneen,raneen,Luggage,شنطة سفر ترولي قماش الباتروس، 20 بوصة، 6 سوستة، قفل رقمى - موف بيج,HO1130314MV1,1.0,699.0,699.0,34.95,664.05,FLY200,الجيزة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953205,2026-07-01 23:25:15,Jul 01,Pending,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,GWAZ400,القاهرة,Cash On Delivery,"Raneen
   Raneen Store
      العربية
"
2005953202,2026-07-01 23:25:07,Jul 01,Processing,raneen,raneen,Mobile Phones,موبايل سمارت انفنكس Smart 10، شريحتين، شبكة الجيل الرابع، 64 جيجا بايت، 3+3 جيجا رام - أسود أنيق,EL1136465BLK,1.0,5649.0,5649.0,282.45,5366.55,gwaz400,سوهاج,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
2005953196,2026-07-01 23:24:41,Jul 01,Processing,raneen,raneen,Fans,مروحة سقف تورنيدو، 56 بوصة، 5 سرعات، TCF56WW - ابيض,EL1055265WIT,1.0,1779.0,1779.0,88.95,1690.05,gwaz400,الأقصر,Paymob Wallet,"Raneen
   Raneen Store
      العربية
"
2005953193,2026-07-01 23:24:38,Jul 01,Complete,MP,dukanabdelaziz,Air Conditioner,تكييف محمول فريش، 2200 وات، بارد فقط، فلتر للاتربة، PAC9K-PbWB - أبيض,EL1131059WIT-dukanabdelaziz,1.0,13830.0,13830.0,400.0,13430.0,GWAZ400,القاهرة,Credit/Debit Card,"Raneen
   Raneen Store
      العربية
"
